,id,channel,channel_id,date,message,message_tokenised
102,569,afdfraktionBB,1326276537,2022-11-16,"Klimahysterie – Grüne Panikmache! | @Dr. Christoph Berndt Die Brandenburger leiden unter der Verknappung von Energie und hoher Inflation. Eine Partei scheint die Entwicklung allerdings nutzen zu wollen, um eine bestimmte Agenda mit voller Radikalität durchzusetzen. Hier folgen","Klimahysterie – Grüne Panikmache ! | @Dr . Christoph Berndt Brandenburger leiden Verknappung Energie hoher Inflation . Partei scheint Entwicklung nutzen , bestimmte Agenda voller Radikalität durchzusetzen . folgen"
103,563,afdfraktionBB,1326276537,2022-11-12,"Keine Klima-RAF! | Die Blaue Runde, Ausgabe 33 Mit Lena Kotré. Die Innenpolitische Sprecherin der AfD-Fraktion Brandenburg spricht über Ihren Antrag, die Klimakleber der ""Letzten Generation"" als Extremisten einzustufen. Auf YouTube Apple Podcast Google Podcast Spotify Podcast Auf Libsyn Hier folgen","Klima-RAF ! | Blaue Runde , Ausgabe 33 Lena Kotré . Innenpolitische Sprecherin AfD-Fraktion Brandenburg spricht Antrag , Klimakleber "" Letzten Generation "" Extremisten einzustufen . YouTube Apple Podcast Google Podcast Spotify Podcast Libsyn folgen"
104,556,afdfraktionBB,1326276537,2022-11-03,"​Die „Energiewende“ zerstört auch unser Gesundheitswesen Der Kassenärztliche Vereinigung Brandenburg (KVBB) warnt vor einer möglichen Abschaltung von medizinischen Geräten, falls besonders energieintensive Arztpraxen trotz der Energiekrise keine Finanzhilfen erhalten sollten. Dazu erklärt unsere gesundheitspolitische Sprecherin @Dr.","​Die „ Energiewende “ zerstört Gesundheitswesen Kassenärztliche Vereinigung Brandenburg ( KVBB ) warnt möglichen Abschaltung medizinischen Geräten , falls energieintensive Arztpraxen trotz Energiekrise Finanzhilfen erhalten . erklärt gesundheitspolitische Sprecherin @Dr ."
105,556,afdfraktionBB,1326276537,2022-11-03,"Daniela Oeynhausen: „Einerseits sind die Forderungen der KVBB nachvollziehbar und auch berechtigt. Andererseits gehen sie aber am Kern des Problems vorbei, denn die explodierenden Energie- und Strompreise sind die Folge einer ideologisch motivierten ‚Energiewende‘ und einer künstlichen Verknappung des Energie-Angebots.","Daniela Oeynhausen : „ Einerseits Forderungen KVBB nachvollziehbar berechtigt . Andererseits Kern Problems vorbei , explodierenden Energie- Strompreise Folge ideologisch motivierten ‚ Energiewende ‘ künstlichen Verknappung Energie-Angebots ."
106,556,afdfraktionBB,1326276537,2022-11-03,Auch wenn die Verantwortlichen es nicht wahrhaben wollen: Die sogenannte „Energiewende“ zerstört auch unser Gesundheitswesen.“ Hier folgen,Verantwortlichen wahrhaben : sogenannte „ Energiewende “ zerstört Gesundheitswesen . “ folgen
107,548,afdfraktionBB,1326276537,2022-10-26,"Energiewende umsteuern! | @Steffen Kubitzki Die Energiewende ist eine einzige Katastrophe und Grund für die seit Jahren viel zu hohen Energiepreise in Deutschland. Nun heißt es mit einer neuen deutschen Kohlepolitik nicht nur Arbeitsplätze zu sichern, sondern auch bezahlbare Energie und Versorgungssicherheit zu schaffen. Hier folgen","Energiewende umsteuern ! | @Steffen Kubitzki Energiewende einzige Katastrophe Grund hohen Energiepreise Deutschland . deutschen Kohlepolitik Arbeitsplätze sichern , bezahlbare Energie Versorgungssicherheit schaffen . folgen"
108,535,afdfraktionBB,1326276537,2022-10-14,Auf geht's in den dritten Tag des Oktoberplenum! Wir beantragen ein Umdenken in der Kohlepolitik und ein Überdenken der Energiewende. @Steffen Kubitzki Sie können den Plenartag wieder direkt verfolgen: https://www.landtag.brandenburg.de/... Hier folgen,geht's Oktoberplenum ! beantragen Umdenken Kohlepolitik Überdenken Energiewende . @Steffen Kubitzki Plenartag direkt verfolgen : https://www.landtag.brandenburg.de / ... folgen
109,499,afdfraktionBB,1326276537,2022-09-27,Energie-Krise – Preisanstieg war Absehbar! | @Steffen Kubitzki Der Preisanstieg war absehbar. Schon im Frühjahr und weit darüber hinaus warnten wir vor explodierenden Energiepreisen durch die verfehlte und ideologische Energiewende. Hier folgen,Energie-Krise – Preisanstieg Absehbar ! | @Steffen Kubitzki Preisanstieg absehbar . Frühjahr hinaus warnten explodierenden Energiepreisen verfehlte ideologische Energiewende . folgen
110,498,afdfraktionBB,1326276537,2022-09-24,"@Kathi Muxel - den ganzen Winter heizen @Steffen Kubitzki - Es sind Klima-Terroristen @Dennis Hohloch - Neue rbb-Chefin, alte Probleme Auf YouTube Apple Podcast Google Podcast Spotify Podcast Auf Libsyn Hier folgen","@Kathi Muxel - Winter heizen @Steffen Kubitzki - Klima-Terroristen @Dennis Hohloch - rbb-Chefin , alte Probleme YouTube Apple Podcast Google Podcast Spotify Podcast Libsyn folgen"
111,490,afdfraktionBB,1326276537,2022-09-20,​Angriff auf Kraftwerk – Klimaterroristen nehmen Blackout in Kauf! Am 19. September 2022 stürmte die Gruppe „Unfreiwillige Feuerwehr“ das Gelände des Kraftwerkes Jänschwalde. Zwei der Blöcke mussten abgeschaltet werden und stehen der Energieversorgung nicht mehr zur Verfügung.,​Angriff Kraftwerk – Klimaterroristen nehmen Blackout Kauf ! 19. September 2022 stürmte Gruppe „ Unfreiwillige Feuerwehr “ Gelände Kraftwerkes Jänschwalde . Blöcke abgeschaltet stehen Energieversorgung Verfügung .
112,490,afdfraktionBB,1326276537,2022-09-20,"Unser energiepolitischer Sprecher @Steffen Kubitzki, arbeitete selbst im jetzt betroffenen Kraftwerk. Er meint dazu: „Es ist eine Unverschämtheit, dass Teile der Medien wie der MDR Sachsen von ‚Klimaaktivisten‘ schreiben. Es sind Terroristen, die zu Anfang der Kälteperiode nun ihre Stärke zeigen wollen.","energiepolitischer Sprecher @Steffen Kubitzki , arbeitete betroffenen Kraftwerk . meint : „ Unverschämtheit , Teile Medien MDR Sachsen ‚ Klimaaktivisten ‘ schreiben . Terroristen , Anfang Kälteperiode Stärke zeigen ."
113,490,afdfraktionBB,1326276537,2022-09-20,"Unsere innenpolitische Sprecherin @Lena Kotré fordert harte Strafen gegen Klimaextremisten. „Das Bundeskriminalamt warnte vor wenigen Tagen vor Anschlägen von linker Seite. Es muss jetzt gehandelt werden, damit wir durch den Winter kommen und die Täter nicht zu weiterem Handeln ermutigt werden, das unsere Energieversorgung unterbrechen könnte.","innenpolitische Sprecherin @Lena Kotré fordert harte Strafen Klimaextremisten . „ Bundeskriminalamt warnte wenigen Anschlägen linker Seite . gehandelt , Winter Täter weiterem Handeln ermutigt , Energieversorgung unterbrechen ."
114,467,afdfraktionBB,1326276537,2022-09-03,"| Die Blaue Runde, Ausgabe 27 @Lars Hünich – über lückenlose Aufklärung durch U-Ausschuss Corona II @Steffen Kubitzki – über „Habecks Kohle-Chaos“ @Felix Teichner – über die Folgen des Ölembargos @Kathi Muxel – über schlimme Zustände im Tierheim Auf YouTube Apple Podcast Google Podcast Spotify Podcast Auf Libsyn","| Blaue Runde , Ausgabe 27 @Lars Hünich – lückenlose Aufklärung U-Ausschuss Corona II @Steffen Kubitzki – „ Habecks Kohle-Chaos “ @Felix Teichner – Folgen Ölembargos @Kathi Muxel – schlimme Zustände Tierheim YouTube Apple Podcast Google Podcast Spotify Podcast Libsyn"
115,465,afdfraktionBB,1326276537,2022-09-02,"Auf der neben dem Gelände des Tesla-Automobilwerks in Grünheide gelegenen Waldfläche ist geplant, ein für das Autowerk geeignetes Klärwerk zu errichten – an einem Wasserschutzgebiet. Die Beratung wurde nun kurzfristig auf Wunsch des Ministeriums für Landwirtschaft, Umwelt und Klimaschutz von der Tagesordnung genommen.","Gelände Tesla-Automobilwerks Grünheide gelegenen Waldfläche geplant , Autowerk geeignetes Klärwerk errichten – Wasserschutzgebiet . Beratung kurzfristig Wunsch Ministeriums Landwirtschaft , Umwelt Klimaschutz Tagesordnung genommen ."
116,462,afdfraktionBB,1326276537,2022-08-31,"Die Bauernproteste, die in den Niederlanden begannen, kommen nun auch nach Brandenburg. Vor dem Landtag taten heute Bauern ihren Unmut kund und gingen gegen Klima-Gängelung auf die Straße. Doch das soll erst der Anfang sein – sie kommen wieder! @Lars Hünich","Bauernproteste , Niederlanden begannen , Brandenburg . Landtag taten Bauern Unmut kund gingen Klima-Gängelung Straße . Anfang – ! @Lars Hünich"
117,386,afdfraktionBB,1326276537,2022-06-22,Grüner Irrsinn – Welche Klimakrise? | Dr. Christoph Berndt Für alles wird das Klima verantwortlich gemacht. Dabei übersieht man die wirklichen Probleme in Brandenburg. Ideologie ist der Landesregierung wichtiger als das Anerkennen der Realitäten. @Dr. Christoph Berndt,Grüner Irrsinn – Klimakrise ? | Dr. Christoph Berndt Klima verantwortlich . übersieht wirklichen Probleme Brandenburg . Ideologie Landesregierung wichtiger Anerkennen Realitäten . @Dr . Christoph Berndt
118,377,afdfraktionBB,1326276537,2022-06-15,"DIE LINKE bald unter 5%? | Dennis Hohloch Mit ihrem Traum der globalen Gleichheit und dem Wunsch, die Grünen in Sachen Klimawahn noch zu übertreffen, wird sich die Linke immer weiter ins politische Abseits stellen. Lösungen für unsere Kinder haben sie ohnehin längst keine mehr anzubieten. @Dennis Hohloch","LINKE 5 % ? | Dennis Hohloch Traum globalen Gleichheit Wunsch , Grünen Sachen Klimawahn übertreffen , Linke politische Abseits stellen . Lösungen Kinder ohnehin längst anzubieten . @Dennis Hohloch"
119,366,afdfraktionBB,1326276537,2022-06-09,"​»Klimaaktivisten«? Nein, Ökoterroristen! Wie die Landesregierung auf eine Kleine Anfrage (Drucksache 7/5543) vorab mitteilte, hat die extremistische Aktionsgruppe „Letzte Generation“ in den letzten neun Monaten bereits mindestens 14 Straftaten auf die sogenannte Kritische Infrastruktur in Brandenburg begangen.","​»Klimaaktivisten « ? , Ökoterroristen ! Landesregierung Anfrage ( Drucksache 7 / 5543 ) vorab mitteilte , extremistische Aktionsgruppe „ Letzte Generation “ letzten Monaten mindestens 14 Straftaten sogenannte Kritische Infrastruktur Brandenburg begangen ."
120,366,afdfraktionBB,1326276537,2022-06-09,"Die vielen Straftaten dieser linken Klimafanatiker in Brandenburg legen auch Zeugnis ab vom Unvermögen der brandenburgischen Sicherheitsbehörden. Es ist erschreckend, dass sich Personen ohne viel Aufwand Zutritt zum sensiblen Bereich des Flughafens BER verschaffen konnten.","Straftaten linken Klimafanatiker Brandenburg legen Zeugnis Unvermögen brandenburgischen Sicherheitsbehörden . erschreckend , Personen Aufwand Zutritt sensiblen Bereich Flughafens BER verschaffen ."
121,366,afdfraktionBB,1326276537,2022-06-09,"Es ist bezeichnend, dass die Landesregierung von weiteren Straftaten dieser von der Presse regelmäßig als ,Klimaktivisten‘ verharmlosten Extremisten ausgeht. Wo sind Polizei und Staatsschutz, wenn man sie tatsächlich braucht?“ @Freiherr von Lützow","bezeichnend , Landesregierung Straftaten Presse regelmäßig , Klimaktivisten ‘ verharmlosten Extremisten ausgeht . Polizei Staatsschutz , tatsächlich braucht ? “ @Freiherr Lützow"
122,341,afdfraktionBB,1326276537,2022-05-25,"A13 AUSBAUEN! | Daniel Münschke Die A13 ist die wichtigste Achse zur Entwicklung der Lausitz. Deshalb fordern wir den Ausbau zwischen dem Schönefelder Kreuz und dem Dreieck Spreewald. Die Region darf nicht noch weiter abgehängt werden, der Strukturwandel und das Ende der Braunkohle sind bereits schwerwiegend genug. @Daniel Münschke","A13 AUSBAUEN ! | Daniel Münschke A13 wichtigste Achse Entwicklung Lausitz . fordern Ausbau Schönefelder Kreuz Dreieck Spreewald . Region abgehängt , Strukturwandel Braunkohle schwerwiegend . @Daniel Münschke"
123,333,afdfraktionBB,1326276537,2022-05-21,Energiewende: Das wird teuer!,Energiewende : teuer !
124,310,afdfraktionBB,1326276537,2022-05-06,"AfD-Fraktion Brandenburg begrüßt den Weiterbetrieb des Tagebaus in der Lausitz   Das zuständige Oberverwaltungsgericht Berlin-Brandenburg hat vorläufig entschieden, dass weiter Braunkohle in Jänschwalde gefördert werden darf.","AfD-Fraktion Brandenburg begrüßt Weiterbetrieb Tagebaus Lausitz    zuständige Oberverwaltungsgericht Berlin-Brandenburg vorläufig entschieden , Braunkohle Jänschwalde gefördert ."
125,308,afdfraktionBB,1326276537,2022-05-06,"Keine Kohle? Keine Versorgungssicherheit! Die ideologischen Energiewender riskieren die Versorgungssicherheit unseres Landes mit Energie für Haushalte und Wirtschaft. Das wird nicht nur die Preise für Strom und Wärme in ungeahnte Höhen treiben, sondern auch all jene Güter, die auf Energie angewiesen sind. Also alle! Damit muss Schluss sein!","Kohle ? Versorgungssicherheit ! ideologischen Energiewender riskieren Versorgungssicherheit unseres Landes Energie Haushalte Wirtschaft . Preise Strom Wärme ungeahnte Höhen treiben , all Güter , Energie angewiesen . ! Schluss !"
126,305,afdfraktionBB,1326276537,2022-05-04,"Deutsche Bürger, die sich ungefiltert über das politische Geschehen in ihrem Land informieren wollen, nutzen inzwischen ohnehin die alternativen Medien und soziale Netzwerke. Als weiterer Grund wurde das immer kältere Klima gegenüber Journalisten genannt. Hier werden jedoch wieder einmal die Ursachen vollkommen ausgeblendet.","Deutsche Bürger , ungefiltert politische Geschehen Land informieren , nutzen inzwischen ohnehin alternativen Medien soziale Netzwerke . weiterer Grund kältere Klima Journalisten genannt . Ursachen vollkommen ausgeblendet ."
127,303,afdfraktionBB,1326276537,2022-05-04,"„Technologieoffene Energiepolitik statt ideologischer Energiewende –Versorgungssicherheit garantieren!“   Abgeordnete und Mitarbeiter der AfD-Fraktionen aus elf Landesparlamenten, aus Bundestag und Europaparlament trafen sich am 28. April in Potsdam zum brennenden Thema der Energieversorgung.","„ Technologieoffene Energiepolitik ideologischer Energiewende – Versorgungssicherheit garantieren ! “    Abgeordnete Mitarbeiter AfD-Fraktionen Landesparlamenten , Bundestag Europaparlament trafen 28. April Potsdam brennenden Thema Energieversorgung ."
128,290,afdfraktionBB,1326276537,2022-04-26,Finanzierung der Braunkohlesanierung sicherstellen! | Daniel Münschke REDE AUF YOUTUBE Der Braunkohleausstieg ist beschlossene Sache. Bei der Finanzierung desselben sowie des verbundenen Strukturwandels muss aber Jahr für Jahr neu beraten und beschlossen werden. Ein langfristiges Planen ist hier nicht in Sicht.,Finanzierung Braunkohlesanierung sicherstellen ! | Daniel Münschke REDE YOUTUBE Braunkohleausstieg beschlossene Sache . Finanzierung verbundenen Strukturwandels neu beraten beschlossen . langfristiges Planen Sicht .
129,283,afdfraktionBB,1326276537,2022-04-14,"Kein großflächiger PV-Ausbau auf Agrar-, Umwelt- und Freiflächen | Peter Drenske Die Energiewende ist krachend gescheitert. Windkraftanlagen zerstören inzwischen unsere Wälder, nun sollen Photovoltaikanlagen auch noch unbewaldete Landschaften unserer Heimat bedecken. REDE AUF YOUTUBE","großflächiger PV-Ausbau Agrar- , Umwelt- Freiflächen | Peter Drenske Energiewende krachend gescheitert . Windkraftanlagen zerstören inzwischen Wälder , Photovoltaikanlagen unbewaldete Landschaften Heimat bedecken . REDE YOUTUBE"
130,268,afdfraktionBB,1326276537,2022-04-04,"Strukturwandel – weiblich, männlich, divers? | Marianne Spring-Räumschüssel Wer auch beim Strukturwandel und Kohleausstieg nicht von Gendern und Frauenquote lassen kann, offenbart nur eines: wie getrieben von Ideologie er ist. REDE AUF YOUTUBE","Strukturwandel – weiblich , männlich , divers ? | Marianne Spring-Räumschüssel Strukturwandel Kohleausstieg Gendern Frauenquote lassen , offenbart : getrieben Ideologie . REDE YOUTUBE"
131,263,afdfraktionBB,1326276537,2022-03-31,"»Wo sind endlich die Lösungsvorschläge in diesem Konzept?« | Lars Günther Kaum ein Politikfeld, das heutzutage nicht mehr ohne die ideologische Zwangsverknüpfung mit dem Klimawandel auskommt. Darunter leiden dann die konkreten Maßnahmen und handfesten Ideen. Auf Youtube anschauen","» Lösungsvorschläge Konzept ? « | Lars Günther Politikfeld , heutzutage ideologische Zwangsverknüpfung Klimawandel auskommt . leiden konkreten Maßnahmen handfesten Ideen . Youtube anschauen"
132,255,afdfraktionBB,1326276537,2022-03-26,"Christoph Berndt, Wilko Möller Ende der Kohleförderung illegale Migration echte Flüchtlinge zusammenarbeit Berlin Brandenburg Ende des Amtes Oder-Welse Auf YouTube Apple Podcast Google Podcast Spotify Podcast Auf Libsyn Kanäle abonnieren! Steffen Kubitzki Dr. Christoph Berndt Wilko Möller","Christoph Berndt , Wilko Möller Kohleförderung illegale Migration echte Flüchtlinge zusammenarbeit Berlin Brandenburg Amtes Oder-Welse YouTube Apple Podcast Google Podcast Spotify Podcast Libsyn Kanäle abonnieren ! Steffen Kubitzki Dr. Christoph Berndt Wilko Möller"
133,251,afdfraktionBB,1326276537,2022-03-23,MWST auf 7% senken – CO2-Steuer kann weg! @Steffen Kubitzki,MWST 7 % senken – CO2-Steuer weg ! @Steffen Kubitzki
134,237,afdfraktionBB,1326276537,2022-03-11,"Für Möller steht fest: „Die schwarz-rot-grüne Landesregierung hat das Problem noch nicht einmal angesprochen. Es interessiert sie nicht, wie das die Arbeitnehmer noch bezahlen sollen. Die hohen Kraftsoffpreise sind hausgemacht. Fast 57% des Kraftstoffpreises sind Steuern und Abgaben – Tendenz aufgrund des CO2-Aufschlages weiter steigend.“","Möller steht fest : „ schwarz-rot-grüne Landesregierung Problem angesprochen . interessiert , Arbeitnehmer bezahlen . hohen Kraftsoffpreise hausgemacht . Fast 57 % Kraftstoffpreises Steuern Abgaben – Tendenz aufgrund CO2-Aufschlages steigend . “"
135,235,afdfraktionBB,1326276537,2022-03-10,"Herr Kretschmer ließ sich gar zu der absurden Aussage hinreißen, 99% der Wissenschaftler verneinten gesundheitliche Auswirkungen von Windrädern. Das scheint er sich schlicht ausgedacht zu haben; eine derartige Falschbehauptung kennen wir ja schon vom Thema Klimawandel.","Kretschmer ließ absurden Aussage hinreißen , 99 % Wissenschaftler verneinten gesundheitliche Auswirkungen Windrädern . scheint schlicht ausgedacht ; derartige Falschbehauptung kennen Thema Klimawandel ."
136,234,afdfraktionBB,1326276537,2022-03-10,"Energie- und Spritpreise – Bald 5 Euro/Liter? | Steffen Kubitzki Die Energiewende ist krachend gescheitert. Höchste Zeit also, wieder zur Realität zurückzukehren. Energie und Kraftstoff sind Teil des Grundbedarfs und haben entsprechend kostengünstig zu sein. Folgen Sie uns auf Telegram","Energie- Spritpreise – 5 Euro / Liter ? | Steffen Kubitzki Energiewende krachend gescheitert . Höchste , Realität zurückzukehren . Energie Kraftstoff Grundbedarfs entsprechend kostengünstig . Folgen Telegram"
137,228,afdfraktionBB,1326276537,2022-03-06,"Ja zur Kohle - Ja zur Kernenergie | Die Blaue Runde, Ausgabe 8 Heute mit Steffen Kubitzki, @Dennis Hohloch und @Kathi Muxel Damit Lichter und Heizungen nicht ausgehen brauchen wir Kohle und Atomenergie. Masken- und Testpflicht an Schule Abeschafen Neue Umweltbroschüre der AfD-Fraktion. Titel: ""Brandenburger Heimat bewahren!","Kohle - Kernenergie | Blaue Runde , Ausgabe 8 Steffen Kubitzki , @Dennis Hohloch @Kathi Muxel Lichter Heizungen ausgehen brauchen Kohle Atomenergie . Masken- Testpflicht Schule Abeschafen Umweltbroschüre AfD-Fraktion . Titel : "" Brandenburger Heimat bewahren !"
138,224,afdfraktionBB,1326276537,2022-03-03,"Klima-Extremismus beenden! | Steffen Kubitzki Auf YouTube anschauen Um zumindest kurzfristig den Steigerungen der Energiepreisen entgegenzuwirken, sollte die Mehrwertsteuer auf Energie gesenkt werden. Unser Nachbar Polen könnte hier als Vorbild dienen. Doch der kleine Bürger steht wohl nicht im Fokus der Politik.","Klima-Extremismus beenden ! | Steffen Kubitzki YouTube anschauen zumindest kurzfristig Steigerungen Energiepreisen entgegenzuwirken , Mehrwertsteuer Energie gesenkt . Nachbar Polen Vorbild dienen . Bürger steht Fokus Politik ."
139,223,afdfraktionBB,1326276537,2022-03-02,"Der überstürzte Kernenergieausstieg, der vorgezogen Braunkohleausstieg und nun der Ausstieg aus kostengünstigem Erdgas. Welchen Interessen dienen unsere Regierungen? @Birgit Bessin","überstürzte Kernenergieausstieg , vorgezogen Braunkohleausstieg Ausstieg kostengünstigem Erdgas . Interessen dienen Regierungen ? @Birgit Bessin"
140,211,afdfraktionBB,1326276537,2022-02-23,"Ebenso ist es notwendig, das Scheitern der Energiewende anzuerkennen und endlich wieder eine grundlastsichere und preisgünstige Energiepolitik zu verfolgen.","notwendig , Scheitern Energiewende anzuerkennen grundlastsichere preisgünstige Energiepolitik verfolgen ."
141,210,afdfraktionBB,1326276537,2022-02-23,"Tierschutz statt Windkraft! – Weiteren Windradausbau stoppen! | @KathiMuxel An unserem Brandenburger Wappenvogel – dem vom Aussterben bedrohten Rotmilan – zeigt sich der Konflikt zwischen Arten- und Klimaschutz besonders drastisch. Windkraftanlagen sind wohl die größte Bedrohung für ihn, immer mehr Vögel werden geradezu geschreddert.","Tierschutz Windkraft ! – Windradausbau stoppen ! | @KathiMuxel unserem Brandenburger Wappenvogel – Aussterben bedrohten Rotmilan – zeigt Konflikt Arten- Klimaschutz drastisch . Windkraftanlagen größte Bedrohung , Vögel geradezu geschreddert ."
142,206,afdfraktionBB,1326276537,2022-02-22,"Der Rundfunkrat des rbb hat jüngst eine Erklärung herausgegeben, in der Impfkritiker für die Spaltung unserer Gesellschaft verantwortlich gemacht werden und das vermeintlich zunehmend unangenehme Klima gegenüber Journalisten auf Demonstrationen oppositioneller Gruppen verurteilt wird.","Rundfunkrat rbb jüngst Erklärung herausgegeben , Impfkritiker Spaltung Gesellschaft verantwortlich vermeintlich zunehmend unangenehme Klima Journalisten Demonstrationen oppositioneller Gruppen verurteilt ."
143,206,afdfraktionBB,1326276537,2022-02-22,"Ich bin davon überzeugt, dass eine solche Entwicklung wesentlich mehr zur Entspannung des politischen Klimas beitragen würde, als die unsachliche Stimmungsmache gegenüber den vielen freiheitsliebenden Bürgern unseres Landes. Die unwürdige Agitation auf der Seite des rbb muss in jedem Fall unverzüglich korrigiert werden.","überzeugt , Entwicklung wesentlich Entspannung politischen Klimas beitragen , unsachliche Stimmungsmache freiheitsliebenden Bürgern unseres Landes . unwürdige Agitation Seite rbb Fall unverzüglich korrigiert ."
144,176,afdfraktionBB,1326276537,2022-02-07,EU stuft Atomkraft und Gas als nachhaltig ein. Rückschlag auf dem Weg zur Klimaneutralität oder Vorstoß in Richtung Versorgungssicherheit?,EU stuft Atomkraft Gas nachhaltig . Rückschlag Weg Klimaneutralität Vorstoß Richtung Versorgungssicherheit ?
145,176,afdfraktionBB,1326276537,2022-02-07,"Unser wirtschaftspolitischer Sprecher, Steffen John, kommentiert die Entscheidung der EU: „Die politischen Zielsetzungen zum vorzeitigen Kohle- und Atomkraftausstieg in Deutschland sind mit Geld und guten Worten nicht umsetzbar. Was nützt die Taxonomie, die Atomkraft und Erdgas nun den Erneuerbaren quasi gleichstellt?","wirtschaftspolitischer Sprecher , Steffen John , kommentiert Entscheidung EU : „ politischen Zielsetzungen vorzeitigen Kohle- Atomkraftausstieg Deutschland Geld guten Worten umsetzbar . nützt Taxonomie , Atomkraft Erdgas Erneuerbaren quasi gleichstellt ?"
146,144,afdfraktionBB,1326276537,2022-01-18,"Sichere Radwege für Brandenburg! | Lars Günther Zur Rede | Lars Günther Brandenburg ist ein Fahrradland. Allerdings sind nicht alle Radwege, die neuerlich im Rahmen der sogenannten Verkehrswende errichtet werden, auch sicher. Radwege haben konsequent vom ersten bis zum letzten Meter durchdacht und geplant zu werden.","Sichere Radwege Brandenburg ! | Lars Günther Rede | Lars Günther Brandenburg Fahrradland . Radwege , neuerlich Rahmen sogenannten Verkehrswende errichtet , sicher . Radwege konsequent letzten Meter durchdacht geplant ."
147,143,afdfraktionBB,1326276537,2022-01-17,"Statt nun strukturell an die offenliegenden Probleme heranzugehen, wird über klimaschutzrelevante Maßnahmen debattiert. Das ist komplett hanebüchen! Die Arbeitsbedingungen und die Lohnsituation für das Pflegepersonal gehören endlich in Ordnung gebracht. Ob das nun klimaneutral ist oder nicht. Kanal abonnieren!","strukturell offenliegenden Probleme heranzugehen , klimaschutzrelevante Maßnahmen debattiert . komplett hanebüchen ! Arbeitsbedingungen Lohnsituation Pflegepersonal gehören Ordnung gebracht . klimaneutral . Kanal abonnieren !"
148,129,afdfraktionBB,1326276537,2022-01-10,Keine Experimente mit der Versorgungssicherheit | Peter Drenske Rede | Peter Drenske Das ideologische Projekt Energiewende scheitert an der Realität. Wind- und Solarenergie sind weder eine Grundlastsicherung noch gewährleisten sie preisgünstigen Strom für den Otto-Normal-Verbraucher.,Experimente Versorgungssicherheit | Peter Drenske Rede | Peter Drenske ideologische Projekt Energiewende scheitert Realität . Wind- Solarenergie weder Grundlastsicherung gewährleisten preisgünstigen Strom Otto-Normal-Verbraucher .
149,115,afdfraktionBB,1326276537,2021-12-29,"ZUR REDE Kohleausstieg 2038 - Bundesregierung muss Zusagen halten! | Steffen Kubitzki Der vorgezogene Kohleausstieg im Jahr 2030 statt wie ursprünglich zugesichert 2038 ist ein eklatanter Wortbruch, der nun auch von der neuen Bundesregierung fortgeführt wird.","REDE Kohleausstieg 2038 - Bundesregierung Zusagen halten ! | Steffen Kubitzki vorgezogene Kohleausstieg 2030 ursprünglich zugesichert 2038 eklatanter Wortbruch , Bundesregierung fortgeführt ."
150,115,afdfraktionBB,1326276537,2021-12-29,"Die Bürger der Lausitz haben sich, wenn auch schweren Herzens, mit dem Ausstieg 2038 und allen damit verbundenen Umstellungen abgefunden. Und nun können sie ihre Pläne wieder über den Haufen werfen. So geht man mit Bürgern nicht um. Der Braunkohlearbeiter ist Bürger zweiter Klasse. ZUR REDE","Bürger Lausitz , schweren Herzens , Ausstieg 2038 verbundenen Umstellungen abgefunden . Pläne Haufen werfen . Bürgern . Braunkohlearbeiter Bürger Klasse . REDE"
151,109,afdfraktionBB,1326276537,2021-12-20,"Asylindustrie, Klimahysterie, Genderindeologie und Linker Extremismus haben Vorrang. Zum Video hier klicken Telegram Kanal abonnieren","Asylindustrie , Klimahysterie , Genderindeologie Linker Extremismus Vorrang . Video klicken Telegram Kanal abonnieren"
152,97,afdfraktionBB,1326276537,2021-12-06,"Diese sind derzeit ohnehin schon mehr als genug von teuren Energiepreisen geplagt. Teure Energiepreise, die erst auf Grund der verfehlten Energiewendepolitik entstehen. Außerdem ist der Antrag nicht mit belastbaren Zahlen untermauert, die die Notwendigkeit eines Windrad-TÜVs belegen.","derzeit ohnehin teuren Energiepreisen geplagt . Teure Energiepreise , Grund verfehlten Energiewendepolitik entstehen . Antrag belastbaren Zahlen untermauert , Notwendigkeit Windrad-TÜVs belegen ."
153,94,afdfraktionBB,1326276537,2021-12-03,"Doch Wasser gehört zur Grundversorgung: es muss für die Menschen im Land bezahlbar bleiben und darf nicht zum Luxusgut werden. Genau dies geschieht durch grüne Klimaideologie, die für die steigenden Wasserpreise verantwortlich ist.","Wasser gehört Grundversorgung : Menschen Land bezahlbar bleiben Luxusgut . Genau geschieht grüne Klimaideologie , steigenden Wasserpreise verantwortlich ."
154,89,afdfraktionBB,1326276537,2021-12-01,Der Kohleausstieg 2030 ist ein absolutes Unding! Link zum Video,Kohleausstieg 2030 absolutes Unding ! Link Video
155,75,afdfraktionBB,1326276537,2021-11-23,Kohleausstieg immer noch früher?! Steffen Kubitzki Die Empfehlung der Kohlekommission für den Kohleausstieg war 2038. Darauf bauen die nachfolgend gestalteten Konzepte auf. Das Vorziehen des Ausstiegs auf 2030 wirft all diese Konzepte über den Haufen. Ein überstürzter Strukturwandel wird noch komplizierter als einer bis 2038.,Kohleausstieg ? ! Steffen Kubitzki Empfehlung Kohlekommission Kohleausstieg 2038. bauen nachfolgend gestalteten Konzepte . Vorziehen Ausstiegs 2030 wirft all Konzepte Haufen . überstürzter Strukturwandel komplizierter 2038.
156,55,afdfraktionBB,1326276537,2021-11-11,Kohleausstieg immer noch früher?!,Kohleausstieg ? !
